-5.	-5.19612649357
-4.999	-5.19512627799
-4.998	-5.19412637808
-4.997	-5.19312647777
-4.996	-5.19212657715
-4.995	-5.19112636376
-4.994	-5.19012646311
-4.993	-5.18912656215
-4.992	-5.1881266608
-4.991	-5.18712644959
-4.99	-5.1861265483
-4.989	-5.18512664662
-4.988	-5.18412643725
-4.987	-5.18312653559
-4.986	-5.18212663357
-4.985	-5.18112673126
-4.984	-5.180126524
-4.983	-5.17912662166
-4.982	-5.17812671903
-4.981	-5.177126816
-4.98	-5.17612661093
-4.979	-5.17512670792
-4.978	-5.17412680459
-4.977	-5.17312660127
-4.976	-5.17212669794
-4.975	-5.17112679429
-4.974	-5.17012689034
-4.973	-5.16912668908
-4.972	-5.16812678516
-4.971	-5.16712688086
-4.97	-5.16612697624
-4.969	-5.1651267771
-4.968	-5.1641268725
-4.967	-5.16312696757
-4.966	-5.16212706235
-4.965	-5.16112686524
-4.964	-5.16012696005
-4.963	-5.15912705449
-4.962	-5.1581268591
-4.961	-5.1571269536
-4.96	-5.15612704775
-4.959	-5.15512714157
-4.958	-5.15412694826
-4.957	-5.15312704211
-4.956	-5.15212713569
-4.955	-5.15112722891
-4.954	-5.15012703758
-4.953	-5.14912713086
-4.952	-5.14812722379
-4.951	-5.14712703414
-4.95	-5.14612712713
-4.949	-5.14512721978
-4.948	-5.14412731216
-4.947	-5.1431271245
-4.946	-5.14212721687
-4.945	-5.14112730897
-4.944	-5.14012740072
-4.943	-5.13912721504
-4.942	-5.13812730686
-4.941	-5.13712739834
-4.94	-5.13612748956
-4.939	-5.13512730585
-4.938	-5.13412739706
-4.937	-5.133127488
-4.936	-5.13212730592
-4.935	-5.13112739686
-4.934	-5.13012748754
-4.933	-5.12912757789
-4.932	-5.12812739778
-4.931	-5.12712748816
-4.93	-5.12612757824
-4.929	-5.12512766807
-4.928	-5.12412748985
-4.927	-5.12312757968
-4.926	-5.12212766925
-4.925	-5.12112749262
-4.924	-5.12012758223
-4.923	-5.11912767151
-4.922	-5.1181277605
-4.921	-5.11712758581
-4.92	-5.11612767484
-4.919	-5.11512776358
-4.918	-5.11412785208
-4.917	-5.11312767924
-4.916	-5.11212776778
-4.915	-5.111127856
-4.914	-5.11012794393
-4.913	-5.109127773
-4.912	-5.10812786098
-4.911	-5.10712794868
-4.91	-5.10612777929
-4.909	-5.10512786703
-4.908	-5.10412795452
-4.907	-5.10312804171
-4.906	-5.10212787413
-4.905	-5.1011279614
-4.904	-5.10012804835
-4.903	-5.09912813504
-4.902	-5.09812796933
-4.901	-5.09712805606
-4.9	-5.09612814255
-4.899	-5.09512797832
-4.898	-5.09412806482
-4.897	-5.09312815109
